release_date,price,average_playtime,release_month,release_year,multi_player,single_player,sports,total_ratings
2014-10-02,7.99,3,10,2014,0,1,0,363
2014-07-11,7.19,1,7,2014,0,1,0,154
2017-08-15,26.99,863,8,2017,0,1,0,3072
2015-01-12,8.99,0,1,2015,1,1,1,42
2015-12-02,17.99,0,12,2015,1,1,0,289
2015-02-06,13.99,417,2,2015,0,1,0,6434
2014-07-03,1.99,215,7,2014,1,1,0,345
2014-09-04,14.99,130,9,2014,0,1,0,3090
2015-05-28,4.99,0,5,2015,0,1,0,26
2014-10-24,10.99,0,10,2014,0,1,0,15
2016-03-01,6.99,0,3,2016,0,1,0,29
2015-01-07,6.99,0,1,2015,1,1,0,195
2017-07-07,0.0,3248,7,2017,0,1,0,324056
2015-05-19,9.99,0,5,2015,0,1,0,380
2014-07-18,4.79,0,7,2014,0,1,0,39
2014-07-03,0.0,4,7,2014,0,1,0,300
2014-08-06,0.0,168,8,2014,1,1,0,3364
2015-04-08,9.99,0,4,2015,0,1,0,1172
2014-06-06,3.99,0,6,2014,1,1,0,53
2015-03-04,10.99,0,3,2015,0,1,0,22
2014-06-11,6.99,0,6,2014,0,1,0,38
2014-07-17,18.99,0,7,2014,0,1,0,70
2015-03-20,6.99,0,3,2015,0,1,0,132
2017-08-01,23.79,760,8,2017,0,1,0,50154
2014-07-03,11.39,0,7,2014,0,1,0,518
2015-01-29,4.99,0,1,2015,0,1,0,51
2017-01-12,9.99,0,1,2017,0,1,0,14
2016-11-03,14.99,0,11,2016,0,1,0,15
2014-11-07,2.79,0,11,2014,0,1,0,98
2016-10-24,2.89,0,10,2016,0,1,0,119
2014-06-10,5.99,0,6,2014,0,1,0,142
2014-12-10,2.79,0,12,2014,0,1,0,88
2015-09-02,1.99,0,9,2015,0,1,0,49
2015-10-21,10.99,0,10,2015,0,1,0,183
2014-11-11,6.99,0,11,2014,0,1,0,27
2014-08-08,4.79,0,8,2014,0,1,0,289
2018-04-17,11.99,0,4,2018,0,1,0,557
2014-11-07,13.59,0,11,2014,1,1,0,663
2014-08-15,1.99,96,8,2014,0,1,0,290
2016-11-01,14.99,0,11,2016,1,1,0,91
2014-11-19,6.99,1127,11,2014,0,1,0,4155
2014-07-03,0.0,156,7,2014,0,1,0,2040
2017-05-22,14.99,10659,5,2017,0,0,0,45391
2014-06-05,2.79,0,6,2014,0,1,0,273
2015-10-09,2.09,214,10,2015,0,1,1,334
2014-11-05,8.99,0,11,2014,0,1,0,68
2014-06-13,0.79,231,6,2014,0,1,0,937
2015-02-27,10.99,0,2,2015,0,1,0,114
2014-07-17,2.79,0,7,2014,0,1,0,38
2014-07-01,4.49,0,7,2014,1,1,0,149
2014-09-02,6.99,0,9,2014,0,1,0,248
2014-08-08,6.99,0,8,2014,0,1,0,54
2014-07-03,29.99,0,7,2014,1,1,0,170
2014-09-12,29.99,0,9,2014,1,1,0,106
2014-10-16,10.99,106,10,2014,1,1,0,2320
2015-10-19,11.99,157,10,2015,1,1,0,473
2014-09-16,5.99,0,9,2014,0,1,0,216
2016-08-24,23.99,0,8,2016,0,1,0,2256
2015-01-07,0.0,0,1,2015,1,0,0,70
2014-08-21,6.99,105,8,2014,0,1,0,72
2014-08-02,6.99,0,8,2014,0,1,0,244
2015-02-05,6.99,0,2,2015,0,1,0,21
2014-08-19,0.79,337,8,2014,0,1,0,2265
2014-07-07,3.99,152,7,2014,0,1,0,1116
2014-06-16,5.99,0,6,2014,0,1,0,276
2017-02-08,6.99,296,2,2017,1,1,0,1645
2014-07-03,3.99,2908,7,2014,1,1,0,224
2018-04-10,2.09,0,4,2018,0,0,0,47
2014-09-02,3.99,132,9,2014,0,1,0,493
2014-07-25,13.99,291,7,2014,0,1,0,102
2015-04-22,3.99,0,4,2015,0,1,0,77
2014-12-08,1.59,107,12,2014,0,1,0,2084
2014-07-09,2.89,0,7,2014,0,1,0,42
2014-07-22,0.0,41,7,2014,1,0,0,1923
2014-08-15,4.99,260,8,2014,0,1,0,308
2014-08-15,4.99,170,8,2014,0,1,0,449
2014-06-12,2.09,0,6,2014,1,1,1,39
2015-03-19,6.99,0,3,2015,1,1,0,92
2014-07-02,3.99,0,7,2014,0,1,0,14
2014-10-09,6.99,0,10,2014,0,1,0,168
2015-05-01,10.99,129,5,2015,0,0,0,856
2015-09-22,6.99,246,9,2015,0,1,0,296
2015-02-17,4.79,162,2,2015,0,1,0,86
2015-08-18,6.99,0,8,2015,1,1,0,91
2014-06-16,15.49,1232,6,2014,0,1,0,428
2014-07-04,3.99,0,7,2014,0,1,0,28
2015-11-18,14.99,237,11,2015,0,1,0,2696
2014-10-08,19.99,636,10,2014,0,1,0,17433
2014-06-13,3.99,1,6,2014,0,1,0,248
2014-07-17,2.79,0,7,2014,0,1,0,43
2015-04-13,15.99,1030,4,2015,1,1,0,28638
2015-03-05,7.19,234,3,2015,0,1,0,5809
2014-07-17,2.79,0,7,2014,0,1,0,30
2014-07-17,2.79,0,7,2014,0,1,0,26
2014-07-17,2.79,0,7,2014,0,1,0,61
2016-11-29,7.19,0,11,2016,0,1,0,361
2014-10-22,39.99,997,10,2014,1,1,0,2224
2014-08-08,6.99,0,8,2014,1,1,1,51
2014-07-17,0.79,0,7,2014,0,1,0,83
2014-07-25,2.09,285,7,2014,0,1,0,306
2014-08-06,4.49,242,8,2014,0,1,0,1839
2017-07-11,10.99,121,7,2017,0,1,0,813
2014-09-01,13.99,0,9,2014,1,1,1,115
2015-08-25,22.99,0,8,2015,0,1,0,351
2014-09-23,2.79,0,9,2014,0,1,0,18
2014-10-31,22.99,0,10,2014,1,1,0,347
2014-07-10,6.99,0,7,2014,0,1,0,82
2014-07-22,3.99,0,7,2014,0,1,0,54
2014-08-26,12.99,0,8,2014,0,1,0,47
2016-06-15,3.99,0,6,2016,0,1,0,3
2014-10-23,10.99,756,10,2014,0,1,0,3080
2015-01-12,3.99,0,1,2015,0,1,0,86
2014-07-04,3.99,38,7,2014,0,1,0,184
2015-03-25,6.99,0,3,2015,1,1,0,76
2019-01-18,5.79,0,1,2019,1,0,0,4
2015-08-20,1.69,0,8,2015,0,1,0,37
2014-09-05,4.79,17,9,2014,1,1,0,410
2017-05-23,11.39,280,5,2017,1,1,0,750
2015-10-05,10.99,0,10,2015,1,0,0,36
2015-10-20,5.59,553,10,2015,0,1,0,1072
2014-07-16,3.99,0,7,2014,0,1,0,111
2014-09-04,6.99,622,9,2014,0,1,0,5563
2014-10-31,0.0,0,10,2014,1,0,0,209
2015-05-15,4.79,279,5,2015,0,1,0,1433
2016-05-31,0.0,13,5,2016,0,1,0,7072
2014-08-15,22.99,0,8,2014,1,1,0,83
2014-12-04,6.99,0,12,2014,0,1,0,27
2015-09-25,14.99,684,9,2015,1,1,0,1607
2015-08-25,6.99,0,8,2015,0,1,0,195
2015-02-04,14.99,35,2,2015,1,1,0,1139
2015-12-07,24.99,488,12,2015,1,1,1,20128
2014-11-20,2.09,0,11,2014,0,1,0,26
2014-10-01,5.59,260,10,2014,0,1,0,492
2015-05-20,11.99,385,5,2015,0,1,0,223
2014-11-25,11.99,2,11,2014,1,1,0,1010
2015-03-03,10.99,294,3,2015,0,1,0,70
2014-07-11,10.99,0,7,2014,1,1,0,12
2015-08-27,10.59,75,8,2015,0,1,0,325
2014-08-04,1.99,0,8,2014,0,1,0,94
2014-11-19,6.99,0,11,2014,0,1,1,62
2015-07-20,6.99,11,7,2015,0,1,0,770
2016-02-15,15.99,793,2,2016,1,1,0,16798
2014-10-16,6.99,0,10,2014,1,1,0,8
2016-05-20,10.99,0,5,2016,0,1,0,699
2014-07-16,14.99,0,7,2014,1,1,0,137
2014-07-24,3.99,0,7,2014,0,1,0,65
2014-07-03,2.79,664,7,2014,0,1,0,106
2014-08-08,2.79,0,8,2014,0,1,0,54
2014-10-24,1.99,213,10,2014,0,1,0,398
2014-09-19,2.79,0,9,2014,0,1,0,368
2014-10-22,0.79,0,10,2014,0,1,0,44
2014-07-14,3.99,135,7,2014,0,1,0,703
2015-11-05,44.99,4925,11,2015,1,1,0,59412
2016-06-29,15.49,1448,6,2016,0,1,0,1510
2014-09-17,6.99,220,9,2014,0,1,0,338
2017-09-26,24.99,0,9,2017,0,1,0,2581
2017-12-07,39.99,6,12,2017,1,1,0,2826
2016-01-21,29.99,1536,1,2016,1,0,0,5146
2014-12-18,16.99,320,12,2014,0,1,0,9645
2014-07-25,4.99,656,7,2014,1,1,0,692
2015-02-12,1.69,0,2,2015,0,1,0,31
2015-03-09,16.99,1240,3,2015,0,1,0,5295
2014-07-31,10.99,0,7,2014,0,1,0,86
2016-04-05,10.99,1625,4,2016,0,1,0,26520
2014-10-24,10.99,168,10,2014,0,1,0,447
2015-03-30,0.0,12927,3,2015,1,1,0,7369
2014-10-06,15.49,144,10,2014,0,1,0,537
2014-07-09,10.99,0,7,2014,1,1,0,377
2015-07-16,3.99,6,7,2015,0,1,0,108
2015-04-01,4.99,0,4,2015,0,1,0,53
2014-07-03,6.19,0,7,2014,0,1,0,117
2014-07-21,1.99,268,7,2014,0,1,0,167
2014-07-24,3.99,148,7,2014,0,1,0,1072
2014-10-14,8.89,0,10,2014,0,1,0,134
2015-09-03,8.99,0,9,2015,0,1,0,90
2016-05-10,2.79,0,5,2016,0,1,0,3
2014-07-11,6.99,0,7,2014,0,1,0,72
2014-08-27,1.59,0,8,2014,0,1,0,326
2014-07-08,1.59,0,7,2014,0,1,0,7
2014-09-05,6.99,0,9,2014,0,1,0,42
2014-07-15,0.0,5,7,2014,1,0,0,1022
2018-07-30,15.49,0,7,2018,0,1,0,712
2014-07-25,10.99,42,7,2014,1,1,0,869
2014-07-14,6.99,0,7,2014,0,1,0,43
2015-03-26,3.99,307,3,2015,0,1,0,298
2015-03-18,1.59,0,3,2015,0,1,0,18
2015-09-11,0.0,34,9,2015,1,1,0,1946
2014-07-11,2.89,0,7,2014,0,1,0,128
2018-04-23,1.59,0,4,2018,0,1,0,18
2014-07-25,22.99,44,7,2014,1,1,0,177
2014-08-29,29.99,0,8,2014,1,1,0,139
2014-11-26,29.99,0,11,2014,1,1,0,586
2014-12-09,3.99,0,12,2014,0,1,0,15
2014-07-14,2.89,0,7,2014,0,1,0,40
2014-11-13,22.99,290,11,2014,1,1,0,42
2017-02-02,18.99,0,2,2017,0,1,0,252
2015-07-16,14.99,0,7,2015,1,1,0,35
2015-04-30,0.0,134,4,2015,1,1,0,1151
2014-08-15,10.99,0,8,2014,0,1,0,76
2017-03-28,14.99,803,3,2017,0,1,0,1760
2015-06-04,9.99,607,6,2015,1,1,0,17524
2015-04-28,13.99,0,4,2015,0,1,0,465
2016-11-03,16.99,0,11,2016,0,1,0,209
2014-12-16,10.99,176,12,2014,0,1,0,115
2014-10-02,5.59,533,10,2014,1,1,0,1708
2014-08-06,5.79,0,8,2014,0,1,0,234
2014-08-29,1.99,422,8,2014,0,1,0,242
2017-05-11,29.99,107,5,2017,0,1,0,210
2017-02-13,39.99,522,2,2017,1,1,0,12795
2018-08-27,39.99,490,8,2018,0,1,0,1717
2014-10-01,6.99,363,10,2014,1,1,0,121
2014-09-17,10.99,1818,9,2014,0,1,0,1060
2015-07-23,18.99,0,7,2015,0,1,0,1175
2015-02-19,14.99,0,2,2015,0,1,0,199
2015-01-28,6.99,34,1,2015,0,1,0,2971
2014-07-09,2.79,0,7,2014,0,1,0,120
2015-09-29,15.49,0,9,2015,1,1,1,106
2014-07-21,10.99,0,7,2014,0,1,0,107
2016-03-04,26.99,0,3,2016,0,1,0,309
2014-08-05,0.0,85,8,2014,0,1,0,15509
2015-02-05,7.49,51,2,2015,0,0,0,1861
2014-07-10,1.99,256,7,2014,0,1,0,2377
2014-07-17,1.99,9,7,2014,0,1,0,207
2015-06-04,14.99,926,6,2015,0,1,0,493
2015-01-23,10.99,272,1,2015,0,1,0,21063
2014-12-15,10.29,87,12,2014,0,1,0,148
2014-08-01,14.99,235,8,2014,0,1,0,491
2014-10-30,15.49,1902,10,2014,1,1,0,11285
2014-09-16,3.99,0,9,2014,0,1,0,14
2014-07-15,14.99,0,7,2014,0,1,0,47
2014-07-15,3.99,0,7,2014,0,1,0,133
2014-07-15,3.99,0,7,2014,0,1,0,45
2014-08-18,0.79,614,8,2014,0,1,0,12452
2014-07-30,5.99,127,7,2014,0,1,0,109
2017-04-28,3.99,0,4,2017,0,1,0,122
2014-10-24,6.99,263,10,2014,0,1,0,273
2014-10-10,5.99,0,10,2014,0,1,0,92
2014-09-16,3.99,14,9,2014,0,1,0,560
2014-09-16,3.99,132,9,2014,0,1,0,523
2014-09-04,1.59,85,9,2014,0,1,0,261
2014-08-08,3.99,0,8,2014,0,1,0,161
2016-06-07,14.99,175,6,2016,0,1,0,2206
2014-07-31,6.99,0,7,2014,0,1,0,398
2014-11-04,18.99,0,11,2014,1,1,0,74
2014-11-11,19.99,443,11,2014,0,1,0,2644
2014-07-09,0.0,287,7,2014,0,1,0,2549
2014-07-09,6.99,311,7,2014,0,1,0,7472
2017-06-06,14.99,0,6,2017,0,1,0,913
2015-07-27,17.99,0,7,2015,0,1,0,193
2014-08-25,0.79,150,8,2014,0,1,0,315
2014-07-15,14.99,0,7,2014,0,1,0,84
2014-07-11,0.79,0,7,2014,0,1,0,25
2014-07-28,5.19,0,7,2014,0,1,0,154
2015-12-07,0.0,22,12,2015,1,1,1,1219
2016-07-08,0.0,5,7,2016,1,1,0,668
2014-08-14,2.89,219,8,2014,0,1,0,4595
2014-09-05,7.99,320,9,2014,0,1,0,437
2015-06-04,3.99,0,6,2015,0,1,0,6
2015-08-21,15.49,360,8,2015,0,1,1,714
2014-07-24,8.99,0,7,2014,0,1,0,27
2015-01-15,4.79,0,1,2015,1,1,0,529
2015-01-30,14.99,385,1,2015,0,1,0,2043
2014-12-18,19.99,991,12,2014,1,1,0,11141
2016-03-10,14.99,688,3,2016,0,1,0,283
2014-08-13,6.99,55,8,2014,0,1,0,107
2014-11-26,6.99,53,11,2014,0,1,0,44
2014-12-04,6.99,0,12,2014,1,1,0,112
2014-07-28,11.39,73,7,2014,0,1,0,1187
2016-02-12,6.99,149,2,2016,0,1,0,460
2014-08-04,0.79,90,8,2014,0,1,0,601
2014-07-17,0.0,24,7,2014,0,1,0,1504
2014-07-18,3.99,0,7,2014,0,1,0,65
2014-12-01,5.59,0,12,2014,1,0,0,48
2014-08-08,6.19,0,8,2014,0,1,0,381
2016-09-23,6.99,0,9,2016,0,1,0,60
2014-08-19,4.79,0,8,2014,1,1,1,96
2017-03-10,14.99,0,3,2017,1,1,0,11
2014-08-15,6.99,0,8,2014,0,1,0,94
2016-01-14,1.69,0,1,2016,0,1,0,112
2014-07-18,6.99,0,7,2014,0,1,0,266
2015-09-04,8.99,290,9,2015,1,1,0,2490
2014-08-21,2.79,338,8,2014,0,1,0,62
2014-08-07,10.99,0,8,2014,0,1,0,144
2014-07-25,4.99,0,7,2014,0,1,0,126
2015-11-02,14.99,0,11,2015,1,1,1,1467
2015-03-18,9.99,0,3,2015,1,1,0,23
2014-10-23,5.59,0,10,2014,0,1,0,36
2015-07-28,14.99,0,7,2015,0,1,0,117
2014-08-01,3.99,126,8,2014,0,1,0,41
2017-01-13,5.59,0,1,2017,0,1,0,69
2017-02-20,2.79,0,2,2017,0,1,0,1
2018-04-27,7.19,0,4,2018,0,1,0,19
2015-02-25,14.99,215,2,2015,0,1,0,2304
2016-06-23,15.99,28,6,2016,1,1,0,2756
2014-08-07,6.99,0,8,2014,0,1,0,21
2014-08-06,6.99,0,8,2014,0,1,0,12
2016-11-15,16.99,97,11,2016,0,1,0,1217
2014-11-12,14.99,13,11,2014,0,1,0,836
2015-01-20,11.49,151,1,2015,0,1,0,737
2016-10-03,3.99,0,10,2016,1,1,0,37
2016-04-05,0.0,93,4,2016,1,1,0,1563
2014-10-17,14.99,0,10,2014,1,1,0,603
2015-02-06,6.99,322,2,2015,0,1,0,312
2014-10-15,4.99,212,10,2014,0,1,0,120
2014-11-28,3.99,333,11,2014,1,1,0,43
2014-10-30,3.99,126,10,2014,0,1,0,100
2015-08-17,6.99,0,8,2015,1,1,0,58
2014-12-04,6.99,0,12,2014,0,1,0,149
2015-08-28,9.99,244,8,2015,0,1,0,347
2014-10-03,7.19,0,10,2014,0,1,0,169
2016-07-15,10.29,156,7,2016,1,1,0,4874
2014-12-08,3.99,0,12,2014,0,1,0,47
2018-07-10,9.29,0,7,2018,1,1,0,3062
2014-09-15,3.99,0,9,2014,0,1,0,21
2014-11-07,6.99,0,11,2014,1,1,0,117
2014-08-22,3.99,0,8,2014,0,1,0,296
2014-07-31,5.59,0,7,2014,0,1,0,28
2014-08-22,6.99,0,8,2014,0,1,0,52
2015-05-14,29.99,90,5,2015,1,1,0,1254
2014-09-23,6.99,860,9,2014,0,1,0,228
2015-05-04,6.99,0,5,2015,0,1,0,55
2014-10-28,3.99,0,10,2014,1,1,0,116
2015-02-20,12.39,0,2,2015,0,1,0,419
2014-08-18,3.99,0,8,2014,0,1,0,195
2015-08-10,10.29,277,8,2015,0,1,0,336
2014-08-15,3.99,0,8,2014,0,1,0,173
2014-08-22,6.99,0,8,2014,0,1,0,56
2014-07-31,0.79,0,7,2014,0,1,0,62
2015-07-29,0.0,1854,7,2015,1,1,0,23511
2014-08-11,6.99,0,8,2014,0,1,0,35
2014-10-06,15.49,0,10,2014,0,1,0,98
2015-04-22,3.99,0,4,2015,0,1,0,120
2014-08-26,3.99,0,8,2014,0,1,0,84
2014-11-04,4.99,0,11,2014,0,1,0,153
2014-10-16,6.99,0,10,2014,0,1,0,84
2015-03-05,14.99,0,3,2015,0,1,0,101
2014-10-06,15.49,0,10,2014,0,1,0,94
2014-10-06,15.49,0,10,2014,0,1,0,21
2015-11-05,19.99,0,11,2015,0,1,0,88
2015-12-29,0.0,39,12,2015,1,0,0,8091
2014-09-01,6.99,0,9,2014,0,1,0,19
2015-07-22,5.99,0,7,2015,1,1,0,1663
2014-09-29,10.99,0,9,2014,0,1,0,128
2014-11-14,5.59,207,11,2014,0,1,0,376
2015-02-25,6.99,0,2,2015,0,1,0,206
2014-08-27,3.99,0,8,2014,0,1,0,74
2014-10-02,6.99,0,10,2014,0,1,1,60
2014-09-12,6.99,69,9,2014,0,1,0,1512
2014-08-25,3.99,0,8,2014,0,1,0,60
2015-01-26,10.99,285,1,2015,0,1,0,4600
2014-09-15,3.99,0,9,2014,0,1,0,92
2014-09-25,6.99,1042,9,2014,0,1,0,60
2015-08-27,4.99,0,8,2015,0,1,0,331
2015-06-25,6.99,0,6,2015,0,1,0,581
2014-09-18,2.79,0,9,2014,0,1,0,92
2014-09-16,7.19,0,9,2014,0,1,0,90
2014-10-23,3.99,0,10,2014,0,1,0,30
2014-10-23,4.99,169,10,2014,0,1,0,101
2014-12-12,6.99,288,12,2014,1,1,0,357
2016-01-18,14.99,0,1,2016,0,1,0,116
2015-01-15,10.99,0,1,2015,0,1,1,76
2015-02-25,7.19,0,2,2015,0,1,0,375
2015-08-11,1.59,1718,8,2015,0,1,0,2431
2016-03-23,14.99,0,3,2016,0,1,0,146
2014-09-22,10.99,0,9,2014,0,1,0,36
2014-10-15,18.99,126,10,2014,0,1,0,185
2016-03-22,13.99,0,3,2016,0,1,0,148
2014-10-23,0.0,5852,10,2014,1,0,0,10038
2017-03-16,12.99,0,3,2017,0,1,0,62
2014-08-08,2.79,0,8,2014,0,1,0,70
2014-09-15,0.0,14,9,2014,0,1,0,1297
2014-12-04,6.99,3,12,2014,0,1,1,155
2014-08-13,0.0,93,8,2014,0,0,0,4157
2014-09-23,1.59,105,9,2014,0,1,0,888
2014-10-06,15.49,0,10,2014,0,1,0,14
2014-10-22,6.99,0,10,2014,0,1,0,65
2014-11-12,22.99,225,11,2014,0,1,0,720
2014-09-08,4.59,199,9,2014,0,1,0,595
2014-08-20,6.99,0,8,2014,0,1,0,47
2015-07-30,10.59,0,7,2015,0,1,0,91
2016-01-28,3.99,0,1,2016,1,1,0,5
2015-07-14,10.99,542,7,2015,0,1,0,1676
2014-12-08,6.99,0,12,2014,0,1,0,40
2015-05-28,3.99,6,5,2015,0,1,0,16
2015-05-06,3.99,0,5,2015,0,1,0,182
2014-11-18,1.59,0,11,2014,0,1,0,44
2014-08-22,2.79,0,8,2014,0,1,0,109
2015-09-02,23.99,1416,9,2015,1,1,0,2165
2016-07-21,3.99,0,7,2016,0,1,0,215
2018-08-01,3.99,320,8,2018,1,0,0,2078
2015-03-18,6.99,0,3,2015,0,1,0,1634
2014-10-24,14.99,150,10,2014,0,1,0,2147
2015-04-21,9.99,77,4,2015,0,1,0,1025
2015-01-09,6.99,0,1,2015,0,1,0,103
2014-08-29,3.99,0,8,2014,0,1,0,314
2014-12-05,4.79,0,12,2014,0,1,0,117
2014-10-06,15.49,0,10,2014,0,1,0,31
2014-10-23,4.79,52,10,2014,0,1,0,3567
2014-08-22,3.99,0,8,2014,0,1,0,43
2015-03-18,3.99,0,3,2015,0,1,0,44
2014-11-28,10.99,143,11,2014,0,1,0,982
2015-04-22,3.99,0,4,2015,0,1,0,6
2014-09-04,3.99,0,9,2014,0,1,0,134
2016-02-24,14.99,125,2,2016,0,1,0,4751
2014-12-15,10.99,0,12,2014,1,1,0,108
2014-09-30,1.69,0,9,2014,0,1,0,15
2015-12-08,5.79,0,12,2015,0,1,0,6
2014-12-08,3.99,0,12,2014,0,1,0,193
2014-10-06,15.49,0,10,2014,0,1,0,14
2015-05-06,8.99,0,5,2015,0,1,0,110
2014-10-06,15.49,0,10,2014,0,1,0,30
2017-05-23,14.99,0,5,2017,0,1,0,493
2015-10-26,6.99,0,10,2015,1,1,0,963
2014-10-06,15.49,0,10,2014,0,1,0,83
2014-12-11,6.99,0,12,2014,0,1,0,564
2014-10-06,15.49,0,10,2014,0,1,0,102
2014-08-15,4.99,220,8,2014,0,1,0,522
2014-11-25,4.99,0,11,2014,0,1,0,23
2014-11-07,4.79,358,11,2014,0,1,0,166
2014-09-22,6.99,0,9,2014,0,1,0,452
2014-09-15,4.99,0,9,2014,0,1,0,114
2015-07-07,10.99,0,7,2015,1,1,0,243
2014-08-26,1.69,0,8,2014,0,1,0,29
2014-09-11,6.99,0,9,2014,0,1,0,307
2014-10-06,4.79,0,10,2014,0,1,0,154
2015-10-07,5.59,13,10,2015,1,1,0,30
2014-11-12,10.99,28,11,2014,0,1,0,216
2015-09-30,4.99,318,9,2015,0,1,0,262
2015-07-15,6.99,261,7,2015,0,1,0,881
2014-08-19,3.99,474,8,2014,0,1,0,17963
2014-09-15,1.99,0,9,2014,0,1,0,942
2014-09-15,4.99,14,9,2014,0,1,0,361
2015-07-20,0.0,11,7,2015,1,0,0,484
2015-01-29,0.0,412,1,2015,0,1,0,123130
2017-02-23,0.0,3,2,2017,0,1,0,200
2015-02-24,10.99,0,2,2015,0,1,0,335
2016-10-20,1.69,0,10,2016,0,1,0,173
2015-04-22,13.49,0,4,2015,0,1,0,136
2015-12-04,0.0,189,12,2015,1,1,0,964
2014-09-15,6.99,48,9,2014,0,1,0,353
2015-08-20,15.99,449,8,2015,0,1,0,5438
2014-10-28,2.09,289,10,2014,0,1,0,546
2016-03-10,11.39,794,3,2016,1,1,0,1898
2015-06-01,6.49,0,6,2015,0,1,0,44
2014-08-26,1.99,0,8,2014,0,1,0,67
2014-10-22,2.79,0,10,2014,0,1,0,46
2015-07-29,8.99,145,7,2015,0,1,1,1898
2014-11-11,2.79,188,11,2014,0,1,0,272
2018-08-10,44.99,308,8,2018,0,1,0,4463
2015-04-23,14.99,680,4,2015,0,1,0,9065
2014-09-16,2.99,0,9,2014,0,1,0,98
2014-09-25,3.99,27375,9,2014,0,1,0,216
2018-02-23,4.79,0,2,2018,0,1,0,43
2015-07-31,6.99,196,7,2015,0,1,0,1001
2014-12-02,3.99,6,12,2014,0,1,0,111
2014-09-16,6.99,0,9,2014,0,1,0,5
2014-12-16,6.99,0,12,2014,1,1,0,414
2015-02-24,5.19,0,2,2015,0,1,0,111
2015-07-08,8.99,0,7,2015,1,1,0,586
2015-01-15,4.99,0,1,2015,0,1,0,139
2014-09-15,2.79,0,9,2014,0,1,0,134
2014-10-10,2.79,0,10,2014,0,1,0,73
2014-10-30,3.99,0,10,2014,0,1,0,95
2014-10-16,2.79,0,10,2014,0,1,0,202
2015-02-12,10.99,404,2,2015,0,1,0,621
2014-10-27,5.79,0,10,2014,1,0,0,71
2015-05-11,6.99,0,5,2015,0,1,0,1077
2014-10-17,12.99,0,10,2014,0,1,0,329
2014-09-17,14.99,0,9,2014,0,1,0,88
2014-09-12,2.79,0,9,2014,0,1,0,259
2015-11-23,18.99,0,11,2015,0,1,0,187
2014-11-07,4.79,0,11,2014,0,1,0,15
2014-09-19,7.99,182,9,2014,0,1,0,694
2015-01-12,2.79,95,1,2015,0,1,0,82
2018-11-08,1.69,0,11,2018,1,1,1,29
2014-09-19,26.99,359,9,2014,0,1,0,92
2015-02-06,0.79,117,2,2015,1,0,0,816
2016-09-29,6.99,114,9,2016,1,1,0,687
2014-09-29,22.99,0,9,2014,0,1,0,543
2015-11-09,0.0,0,11,2015,0,1,0,63
2015-10-21,6.19,0,10,2015,0,1,0,25
2015-04-03,9.99,166,4,2015,1,1,0,4021
2014-10-24,6.99,0,10,2014,0,1,0,82
2015-07-31,5.59,0,7,2015,0,1,0,14
2019-02-08,0.0,165,2,2019,1,1,1,2240
2014-09-26,60.99,0,9,2014,0,1,0,502
2015-03-25,3.99,0,3,2015,0,1,0,31
2014-10-13,0.0,17,10,2014,0,1,0,899
2014-11-21,3.99,0,11,2014,1,1,1,57
2014-11-14,4.99,0,11,2014,0,1,0,141
2014-09-12,3.99,0,9,2014,0,1,0,54
2014-09-16,3.99,0,9,2014,0,1,0,20
2014-11-28,6.99,0,11,2014,0,1,0,64
2014-09-18,6.99,0,9,2014,0,1,0,14
2014-10-30,14.99,202,10,2014,1,1,0,833
2014-09-30,6.99,0,9,2014,1,1,0,204
2014-09-12,0.0,53,9,2014,0,1,0,590
2014-10-01,3.99,217,10,2014,0,1,0,519
2015-01-16,6.99,0,1,2015,0,1,0,15
2015-02-13,6.99,0,2,2015,0,1,0,18
2014-10-09,5.49,551,10,2014,0,1,0,259
2014-09-24,3.99,0,9,2014,0,1,0,31
2014-12-09,1.59,225,12,2014,0,1,0,478
2015-09-29,33.99,0,9,2015,1,1,0,3103
2015-02-05,3.99,0,2,2015,0,1,0,3
2017-08-16,10.99,166,8,2017,1,1,0,2796
2014-10-10,15.49,0,10,2014,0,1,0,18
2014-12-22,2.79,5546,12,2014,0,1,0,55727
2016-06-07,10.99,388,6,2016,0,1,0,2781
2015-04-30,6.99,0,4,2015,0,1,0,1775
2015-03-30,6.99,454,3,2015,0,1,0,561
2014-12-22,14.99,0,12,2014,1,0,0,1063
2016-04-21,10.99,1070,4,2016,1,1,0,112807
2016-02-12,3.99,0,2,2016,0,1,0,6
2015-08-31,6.99,0,8,2015,0,1,0,64
2018-05-17,7.19,0,5,2018,0,1,0,173
2016-02-25,17.99,212,2,2016,0,1,0,17049
2015-02-26,39.99,0,2,2015,0,1,0,879
2015-06-09,14.99,0,6,2015,0,1,0,74
2014-10-27,6.99,0,10,2014,0,1,0,36
2016-03-08,14.99,0,3,2016,0,1,0,63
2015-02-27,5.99,4,2,2015,0,1,0,717
2017-06-05,13.99,0,6,2017,0,1,0,225
2016-04-05,15.49,0,4,2016,0,1,0,2264
2017-05-24,19.49,592,5,2017,1,0,0,3717
2015-06-18,11.99,0,6,2015,1,1,1,325
2015-01-12,4.99,195,1,2015,1,1,0,381
2015-09-08,7.19,87,9,2015,1,1,0,1626
2014-11-06,29.99,0,11,2014,0,1,0,81
2015-08-20,14.99,0,8,2015,1,1,1,80
2015-05-28,6.99,8,5,2015,0,1,0,217
